"Data Source","World Development Indicators",

"Last Updated Date","2021-09-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Paraguay","PRY","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","16052257596348.5","16809455287230.3","17516179354701.7","18591569169441.3","18964335692444.4","20702245420899.9","21639004149152.5","22653103899598.4","23907629498008.1","25233404581389.1","26902223255662.4","28853006262312.9","31324993599623.2","33490423820244.9","36309095918886.2","41499062945094.3","45974792579703.9","46924661313718.2","54740198474121.2","61450843888537.4","60241816063580.6","57748634681709.4","60833555828524.7","61949000233367.7","65340980111605.6","71051690162024.7","76307294136309.9","81759606191304.4","88193813144988","93199818292689.9","95139169775057.5","95657716046029.4","97508674241487.9","105675678620460","102960820837427","105467259806870","107596082207143","106429544414624","101893450330623","105598932819556","110433024941672","116857437973591","120441055976097","119693611272001","122245902879219","129628601808255","135874854167316","137952303706145","153948029433538","159881258706623","157642463189496","170618460759972","180174060876600","183058574459726","193415398831253","202126885329656","206333004882470","205990850815331","203190774288840",
"West Bank and Gaza","PSE","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5111380659.36812","5468613934.524","5507043422.26448","6319287568.94618","7226538160.90934","7833714485.15832","7255796770.89867","6533381277.35702","5711141427.85638","6489234743.39533","7889329106.90381","8784593972.97071","8659617008.74192","9030381202.58631","9548086295.82589","10276146281.7608","10947671534.677","12068672896.2818","12955240472.071","13429149910.8943","13263426179.2648","13972400000","15188714575.3668","15267793167.4389","15414702965.5241","15629769603.8945","13794069951.5632",
"Pacific island small states","PSS","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Romania","ROU","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","244350972088.032","214748914707.206","195430763983.455","198435743713.206","205215100618.485","211391413139.061","217834200053.726","206714844939.566","204166250946.787","203315012720.51","212243893139.006","222774185746.318","235978577905.105","242300003692.753","271189484795.585","286861900000","316154173281.938","351102519048.83","388339140875.406","367445409531.024","359099721845.944","371794245330.974","376755603059.811","398542821341.615","418360775614.99","438016597753.381","464611270535.182","499326570288.406","525358449428.225","548201207951.674","532553926148.83",
"Russian Federation","RUS","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74608859625222.9","68013476844185","59352169723341.2","53215527579969.6","45565961778184.9","43602555266185.6","41990361706831.8","42095362267882.8","39306158099086.8","41485502130749.9","48210789805415.9","50117032634260.5","52213621347766","56751130565993.7","63101264188326.4","69883292199524.6","77990841837121.3","85385936001572.1","93683111967940.9","77854860818493.6","85735368079227","94988388281247.1","99262002682300.6","99344582372026.1","98578381841551.8","89515888657262.1","85616100000000","89985910020410.7","96651365602519.1","96808523902906.7","89168128471096.6",
"Rwanda","RWA","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","793304694491.315","761824219706.78","854807409975.068","779977604176.757","668280723499.768","714875623920.067","767216349271.595","822492642581.706","885730087557.461","986914005378.096","1032050464586.66","1049325757795.62","1048711026479.07","1067560197659.53","1079988522018.46","1070176436039.62","1254012569472.32","1331044775996.13","1416853700872.45","1579638551230.79","1715509561683.12","1801306071713.71","1856971337817.42","1998616465826.55","1904430364495.98","1934992321808.86","2071989768126.39","1998292997600.59","2143602321684.51","2126099779438.87","2075953631342.79","2078689058817.15","2199599278313.09","2040428292104.31","1025372562686.1","1399916513626.12","1564348957418.34","1801380167040.25","1948351048081.27","2018001563978.34","2214171874436.14","2380896411581.2","2682435663459.28","2712319812850.92","2923899214597.32","3200489023173.19","3592741947112.68","3852599073297.16","4176347894266.04","4489154051538.27","4806994806788.1","5224109603716.74","5661693000842.56","5920252181749.78","6337354797726.64","6934328540486.66","7389537431607.42","7694234000000","8290132154697.41","9020680180342.29","8634440712032.39",
"South Asia","SAS","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saudi Arabia","SAU","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","955533010682.487","922710536880.945","983485039261.157","1073705703408.14","1249738613327.37","1505703548093.97","1670471797859.67","1762102223716.97","2067595186618.63","1709109172361.6","1980777202400","2406425413922.79","2555034504458.56","2534758606882.54","2483480427549.96","2152540315613.91","2064034744549.4","2199879278942.04","2414567939723.95","2436346734791.68","2086542825653.37",
"Sudan","SDN","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","3974533637.69047","4004838139.79755","4242940307.42481","4008052842.29093","4110210792.73218","4398811448.99398","4163070610.5221","3968502685.98268","3913549409.65172","3932034840.57108","4170218125.4438","4284017362.51344","3962806335.99598","3999699522.15462","4642239365.23333","5331265212.87609","6278069814.70211","6826498083.16399","6465060596.2135","6036261195.16664","6086507806.42453","6752037609.82561","7238963508.82043","7548373879.39236","7148416066.99022","6542843058.3499","6837591469.86191","7763437285.99341","7874331199.52763","8733810477.39205","8409485630.70801","8761520841.89442","9342445321.81513","10187728221.5046","10261832558.7057","10596461476.8039","11280018400","12583178938.927","12923236045.1862","12224056972.4784","16104309917.0828","15801685864.76","16154327639.6914","17459086072.9121","19348665645.8809","19768042910.0849","20439047447.7811","23222308694.2443","25214051712.9153","23371947192.7785","26308243958.0538","27496058777.8259","27730988501.3418","29610917421.4511","31643784587.771","32927586092.3372","34097901444.7155","35700623675.5111","36706560997.6253","36199369068.6943","35765217185.1165",
"Senegal","SEN","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","2277367159633.26","2319426518721.99","2271833798749.34","2383896531153.03","2465181999562.94","2451213728425.95","2474207548210.54","2444934449926.07","2418528037210.42","2198150849644.82","2474787052926.31","2495664725573.07","2626934680902.95","2473101919252.56","2643012837808.06","2824545695067.1","2979998624654.38","2945518730174.47","2937180467641.6","3089978829712.78","3236031848031.2","3327296723994.32","3504951446403.36","3166557414721.31","3458870214242.38","3763689197418.12","3929135400147.19","4180996264382.77","4175455322141.26","4215116001164.38","4300498277342.33","4429631876225.37","4521724745722.25","4605085166113.71","4271630853327.52","4548420548166.31","4697795987017.41","4921708173297.65","5176360086625.66","5548857406641.11","5580037910071.51","6065662359172.46","5942689159462.54","6406149167144.87","6536417453109.54","6990616897880.06","7121966746252.47","7395137557039.9","7510503163964.65","7957784732722.9","8301394920123.21","8377297953816.38","8613364018545.82","9052767250102.23","9775039000000","10540472213433.4","11364059086230.2","12203262221576.7","12875649135444.4","13497746388875.5","13716057090571.4",
"Singapore","SGP","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","8019874502.28502","8709678755.71522","9375785505.5103","10297384057.2421","10044807757.6257","10839915739.5623","11923907552.339","13436679529.7282","15207743213.0689","17301925438.9257","19735897270.9895","22178575619.9498","25255159008.9513","27960681714.3893","29290165765.5353","30398468511.1039","32581236231.1553","34644763310.992","37323511929.9682","40256694683.7249","43803887578.6085","48697687019.5773","52972063646.7969","57833652251.7753","62464663149.9084","61937416770.3504","62403934685.2487","68645559601.7489","76518233379.1724","84935326909.3838","93854450401.2032","101108522961.926","107644859925.686","119602440558.334","135999143155.007","147489553778.486","159956157755.225","173808121715.772","170810595132.092","174926306497.848","194747444281.282","190832034249.971","196511484335.688","207610727113.591","231760075069.749","249055146422.942","269785441316.135","296395856506.776","295282458915.885","299194320735.4","341867362441.8","353457780470.613","367786636091.423","384221336384.416","396471757391.792","423444100000","443951682806.375","465091343686.454","488094478078.166","493076318549.828","462737171364.76",
"Solomon Islands","SLB","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","4146500000","4072500000","4004000000","4160000000","4300759090.90909","4040206008.58369","4075988235.29412","4412303514.377","4487810020.87683","4679790786.94818","4759965517.24138","4748314165.4979","5348601583.11346","5869159715.15768","6408842560.55363","7000099457.50452","7036456499.48823","7027630514.70588","7036259850.90522","6727841968.91192","5507160714.28571","5118312080.53691","5010054347.82609","5313344051.44695","5608019801.9802","5757214559.38697","6073421446.38404","6701311427.5283","6877263002.94406","7366465896.78816","7886842915.34631","8851954301.65201","8760000000","8667585239.28503","8622669116.18669","8946644930.49877","10153262977.8672","10078663491.482","10087224636.47","10579893318.0853","10563560391.7301",
"Sierra Leone","SLE","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","2982292431561.06","2866459115754.06","3500562482928.9","3784006115051.51","3603105390199.03","3522348205682.07","3919663954485.44","3930898762448.97","3684320304601.51","3627730902514.26","3774130167149.43","4271310316985.18","4554496761716","4511563447435.14","4553867722848.63","4764845882976.69","4551276112028.98","4796434439155.7","4596866560182.48","4558748176221.96","5243210291534.68","5292197601612.69","5089592479381.22","4928453609051.22","5030229977600.81","4000774723243.22","4048576747446.61","4222026698923.18","3796940254826.93","3803607480221.14","3559310345831.74","3627256188938.14","3538796600917.43","3731500884899.52","3440451934658.55","4309597023615.8","4723996645098.3","5106171226622.66","5365705997745.9","5583531173700","5947185863037.99","6309371906695.64","6615054013504.7","7063242422581.28","7530090602154.29","8691550232027.42","9668818985780.13","8543068489121.62","7953998884367.01","8704172556356.98","9095709512684.14","9733760363734.14","8998704188920.23","9045753822989.07",
"El Salvador","SLV","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","8848239441.99306","9445207937.8819","9905186975.19508","9924650423.38537","10207847071.7865","11003239618.5049","11271578620.3631","12103007163.277","12824475658.6345","13079816704.6675","13291088111.7381","14931808399.0483","17318452604.2924","16709192511.4383","16051342067.5683","13835799989.8832","11906373587.6901","10998786168.751","11120497409.6854","11252290769.34","11359808361.5813","11771276349.5324","11606795256.1386","11925142527.7394","11970874042.5803","12922764533.2788","13113134770.6217","13960040676.7587","15028297243.5884","15906520154.3198","16969897933.235","16965312446.7519","17799972396.6552","18252511879.9178","18465853955.9502","18514688486.836","18638087693.017","18904417997.1947","19064828417.244","19011650508.6194","19571254871.5551","20366082037.4291","20585463183.8786","20749898514.0317","20189808578.7558","20545766753.694","21195040989.835","21895128611.7577","22337096428.8404","22593650433.3843","23430505084.6978","24140421768.7638","24538857123.0555","24949111282.3241","25633102685.393","23791093260.4537",
"San Marino","SMR","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1156916927.89822","1184039756.15761","1187097721.95536","1205435546.12186","1234061042.89979","",
"Somalia","SOM","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","46783423968.9502","44726534976.0768","48448624137.4389","49259451939.0094","46233666394.2152","43299742887.2931","47614494652.1147","49680830520.8889","51477993417.8521","50405733317.8549","53566718876.3882","55613817059.2358","58554762136.8531","58058915810.1009","47723325520.14","63979719265.5642","64375078426.1421","81740327245.5523","85335461565.8649","80134674254.6591","73728105056.2258","81575356748.8891","88240031916.8379","78128538650.4835","79228706946.486","87361003520","90484696800.6818","93742085073.7243","92825651572.818","92584300854.7429","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2363416694634.26","2477618729638.64","2626943861149.04","2650001447841.96","2426226597069.44","2561520607194.32","2715012115212.02","2885070700025.28","3011082613865.07","3283725940610.28","3445999471992.13","3725588556830.91","4039559724859.3","4245036333312.24","4168074777690.44","4116029204349.78","4210251432900.42","4136152081538.33","4306544898832.37","4272874784977.99","4315020400000","4469009781149.87","4559385331957.98","4751499879729.37","4971619120971.12","5012175124830.33",
"Sub-Saharan Africa (excluding high income)","SSA","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34592877033.8518","28251999953.9215","35850619516.8812","37967197176.053","24272087924.3854","16489652031.9886","25613967542.5626","20061916933.6788","","","","","",
"Sub-Saharan Africa","SSF","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34374254180.9531","34477479423.5189","36568039571.8804","38856840835.5583","40426700763.1529","43361239995.7182","44361653540.8578","44158735925.7858","45513160487.4148","46920834763.1743","49036775280.6649","51980227795.6428","55048640136.4783","58890484260.3571","63712374269.1225","70119445449.8591","73010332853.4286","68193665012.0037","71992254350.3233","73385042918.512","74067576799.8742","74286167835.4939","76287093808.7811","79767564000","81169822950.639","83153042088.7443","85685827243.0628","87643029830.4634","83219885948.5134",
"Slovenia","SVN","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23822674050.7954","24737073537.1738","26035191348.8432","27006011694.9151","28461706459.2801","29120455832.3126","30299026217.2976","31663736938.5687","32702562316.0836","33975556370.7719","34877276329.9781","36775502180.9051","39581848251.085","40632488429.909","38330481500.3218","37904297196.3606","37866861999.2624","36578946167.2283","36382028912.5298","37654690429.5808","38852641000","40356653585.1651","42104994263.7416","43958059017.8773","45536043810.9273","43383675205.97",
"Sweden","SWE","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","1087776535889.1","1149230345820.29","1194869157779.97","1258283746905.75","1342159513522.12","1394832221213.96","1425845064825.51","1475105592663.49","1531081211647.74","1613328715859.07","1735105257955.64","1751682008555.79","1794051777275","1865646593302.44","1892591832439.46","1962013155788.1","1982334149305.5","1932775841837.88","1956471368597.99","2025025043868.99","2050707383008.55","2054461563534.62","2069245156407.28","2106187850914.38","2208764703036.37","2258578461276.02","2347694779589.67","2420678886832.47","2488291990022.78","2556959222015.96","2568196889793.88","2545352046469.75","2516559073472.5","2436408217773.54","2541280246466.11","2663951713561.17","2701435262815.78","2787027038237.94","2908905176857.99","3004128968852.98","3131969508062.49","3160504262641.9","3204703796279.3","3273932182759.46","3401274388026.62","3471459328745.76","3633906838145.12","3781739443219.81","3759472651858.07","3612729912260.31","3821977704283.94","3931946568547.3","3908717721818.67","3958900610509.84","4065672341026.17","4260470000000","4355147269186.8","4449186121953.88","4507826013295.3","4582065026419.02","4467702767469.02",
"Eswatini","SWZ","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","5379079852.06612","5615067705.59701","5939533728.44176","6426123562.42775","6667909390.97744","7282949457.62572","7296570082.77154","6951695572.78237","6829415763.49825","7034238155.14236","7887146452.57582","8995832357.66836","9040010254.44126","9209307813.32475","9678115822.03665","9919821856.04977","11346212013.9489","13062803026.3492","14116879086.9915","15780978314.854","18780905743.3093","19192839997.0288","19909846750.1105","20661735555.0546","21383524140.1521","22489787725.7811","22879819029.25","23832999091.9309","24513068701.7932","24740018098.9353","24774209371.6117","26277846292.5643","20698194139.6877","22630874167.8738","25225011026.6062","27750889048.2334","28970874373.0371","29822454762.4025","30471255651.9631","32935470908.5484","33779564253.386","35002132000","36714961849.3274","39962180837.9432","40687109379.2351","43379982852.7337","44489429126.9341","44935434317.7262","45935356667.5008","47916221343.4848","",
"Sint Maarten (Dutch part)","SXM","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1675600000","1699758544.14885","1743571634.2083","1680712419.11292","1731400505.15433","1663571457.12687","1521688328.47178","1284353749.62898","","",
"Seychelles","SYC","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","2198897947.94145","1780093228.34784","1869734332.77587","1925883508.35036","1878274769.54151","2278521268.3815","2216225591.13436","2568386615.07554","2756524868.32446","2805459654.67724","2812876778.95042","3200744097.49271","3365228910.40567","3929110758.58208","3944503764.13243","4964857704.83744","5177444349.56613","5101494859.53613","4768957813.22471","","","5610323700","","","","","","7343999191.41681","8061563491.2674","8062716289.55836","8498221551.13825","8105144276.20016","8842899966.92159","","","",
"Syrian Arab Republic","SYR","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","200021877440.47","","","","","365262336679.619","396655565073.58","402876801283.168","430762943764.663","457570391766.693","504448864235.948","532607613972.001","539489247413.876","533678860941.356","517533488530.553","563433583548.179","508134855386.671","528909369025.119","600472271125.246","572813496740.429","627699254303.288","606921905718.247","693490165680.182","708813555632.409","731023610503.511","790642053730.852","828605961834.394","829699750397.641","874564305221.262","846494603077.381","923198000000","954538592007.895","1014921911084.69","1076459993882.46","1145648779183.65","1310423840410.08","1249994192482.31","1367649113227.69","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","1112964171730.31","1185508684536.7","1264745534113.92","1207844599339.97","1206812185249.35","1228283065118.47","1220562653669.93","1242897880413.95","1230303213731.8","1234324713520.33","1307451810053.89","1291589237101.22","1335572395681.76","1277696557604.02","1354673802180.97","1260041959042.13","1298844119593.69","1272749120624.27","1284270344353.05","938720980195.719","952184237317.419","935502605337.709","955204867357.938","1165169868888.8","1210346544387.74","1422018187101.26","1343651736047.89","1311252289378.26","1582848544335.49","1511237257942.74","1545644564104.72","1630174109155.81","1690811144666.65","1409720279497.75","1522984407316.19","1587644147502.14","1587526150800.69","1685776508635.88","1802490058349.32","1788615481984.81","1760103692485.21","1943075995619.56","2086649856026.18","2542351348864.12","","3505903000000","","3687889544403.24","3894405814563.24","4098487854319.87","4608581407361.92","4624834389997.05","5154125628243.56","5436392150358.06","5742162931295.49","5002609215726.75","4385503426878.78","4425266216741.83","4638007853489.31","4773851210793.47","4090488177177.92",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","503000891854.302","574699339906.594","573130283111.965","584227367319.043","701135237547.283","790252708308.867","909618704295.874","951225302814.552","1009033204060.07","1117287728677.18","1146825936142.48","966882806843.43","984574565441.088","1017145146025.19","1452934143639.22","1068892429536.96","1275794711814.68","1409993281450.08","1533901214946.89","1388095940949.31","1504484992635.11","1471932774652.08","1430800688445.67","1349706366075.86","1467969880717.86","1556950556560.12","1586339322649.51","1561793642305.48","1686589091920.27","1724874066024.32","1722207995434.01","1681591930699.81","1609004393521.52","1236130712716.18","1451108965171.49","1576573901371.38","1794567104004.69","1969357583997.67","1995741386034.28","2044610124719.2","1993630962154.61","2012221854509.04","2102715127139.07","2232040089451.2","2199533030070.18","2063334903342.66","2119123212173.53","2101494630774.7","2207365166740.75","2327320513393.81","2471280514759.37","2619665931349.74","2782174532768.7","2958982287558.4","3150781956956.49","3361843924049.97","3574379000000","3748368399908.23","3916016168475.45","4130889669128.78","4209497486010.45",
"Thailand","THA","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","402341397229.527","423810845936.004","458102436875.857","493184469384.865","533526536523.716","577771830597.398","655249767615.335","712648209422.292","775226241017.787","831410726094.058","900486486828.877","907399138980.117","969012658357.514","1120847598041.62","1127224945070.23","1152777944559.13","1259129594527.83","1368314787953.94","1508622043288.31","1601081210499.45","1667715336957.94","1733905573015.51","1784963400661.77","1928900097731.31","2064282685333.11","2081461039039.4","2218139905726.52","2450537461079.51","2809840716797.24","3126541314790.48","3426734120251.02","3737975469405.19","4074708826395.96","4412598256662.14","4824069727508.11","5304347635179.3","5613935577125.75","5491749264071.46","5022198542178.97","5120324470737.82","5289018595087.04","5404182469475.72","5769579116371.46","6248740789873.28","6694089047893","6925430618075.84","7223548175534.61","7783657376160.23","7681334043197.24","7759620259490.65","8363279014809.44","8212686549446","8763137494709.81","9116924891312.53","9232758647090.25","10005710865205.4","10519782910336.4","10887601936061.6","11220132806063","11457699723084.5","10711696185150.8",
"Tajikistan","TJK","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2547721146.11622","1744878248.98386","1826141220.47298","1343558995.56423","1090186120.28689","1297684660.84034","1545599292.73128","1786700000","1807246561.64928","1988127429.36353","2173994950.04272","2368819279.84623","2538385743.04787","2382690389.54569","2045226747.54741","2009454921.13981","2076375315.69987","1308087500.67049","1584107412.50656","1882374153.7703","2308537082.82133","","","","","","","",
"Turkmenistan","TKM","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16939890500","14447049917.5123","14681999200.3821","12140279487.703","11268397869.5177","11946258911.5894","10586161966.8058","11336613627.0386","13207781492.0837","13930324354.8515","14533353881.6438","14571758350.7813","15049123623.934","15799382842.8898","17861000000","19819198922.5882","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","840415593.889591","971949014.80707","900323716.396244","881770744.502332","885294396.1271","914524459.133368","874760006.560481","959580841.937674","1054092303.31314","1172180394.16484","1266350845.37438","1351986339.59322","1408222957.41819","1462367016.74305","1539095553.92759","1594410900","1649612422.81402","1587600130.60286","1570864806.12805","1925318778.9689","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","9806025558.38606","10645506165.9551","10597371757.8972","11786625831.9736","11632193846.9303","9621723918.89771","10495360070.823","12553982453.8564","12624997006.0346","14586183590.9033","15099223708.2051","15453526209.2564","15873635149.7522","17152497064.5723","19300278847.8135","20504637660.2464","21863743977.0816","21756447416.1245","22701204797.6554","23451352507.6555","24272634465.4017","22998459032.4894","24812558231.6976","24931729518.625","25487015688.9561","27213921855.0103","28036691957.4606","30064073777.2715","30516579685.3778","31721765604.9274","32516300037.3786","35138662961.551","36506927449.1251","38025574447.2144","40273105868.7491","41857000563.7397","43525125264.3027","44189411470.4564","46437631973.0526","49295500778.5569","51159857936.6201","53821815445.7428","56976407533.112","59645718569.9519","60766495512.3631","63054840000","61152106768.4742","62927177160.442","63408199163.9677","65066590575.2431","66194326040.0327","67809048400.3088","68415628385.6864","69756329868.8476","70742657228.3266","",
"Turkey","TUR","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","453889948430.212","462759137657.42","460476876244.875","506975278400.279","510725407391.047","535900627902.248","581120544645.182","553766242889.781","592455597645.04","629430828886.505","682493372650.121","718943128920.947","698234911409.064","733932694966.549","688745034607.475","737096415484.925","785220980666.017","866724051485.045","943610141538.832","998876163293.28","1053375318234.25","1054545088025.97","1006372481600","1085735312041.21","1188596500384","1240639160689.04","1353713044407.84","1419499928071.35","1513446104944.03","1577312364924.35","1673183822429.19","1711327656832.93","1721862534691.49","1769845853573.95",
"Tuvalu","TUV","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26641284011525.3","27313214236680.4","27192541553557.3","27295746389521.4","27726078900971.2","28233089777394.1","29450208568500.7","31106187613529.4","32848946724850.9","34547243200624.2","35966001780397.4","38463686419332.8","41872552676667.2","43869854235349.7","46717817826924.8","51025596244048.1","55307908368155.4","58652570143130.1","60750695570905.3","64178596712938.6","68790671477093.4","74401805999273","77163708758520","83226686945070.7","88542393022855.1","94349315595283","102121557036302","108906871710879","116455011597253","122519287759167","124717084722641",
