"standard_deviation_of_life_satisfaction","all_causes_disability_adjusted_life_years_who_2015","share_of_population_covered_by_health_insurance_ilo_2014","current_health_expenditure_per_capita_ppp_current_international","haq_index_ihme_2017","beds_in_for_profit_privately_owned_hospitals_per_1_000_population_oecd","beds_in_not_for_profit_privately_owned_hospitals_per_1_000_population_oecd","beds_in_publicly_owned_hospitals_per_1_000_population_oecd","acute_care_beds_per_1_000_population_oecd","dentists_per_100_000_population_oecd","for_profit_privately_owned_hospitals_per_million_population_oecd","general_hospitals_per_million_population_oecd","hospitals_per_million_population_oecd","long_term_care_beds_per_1_000_population_oecd","midwives_per_1_000_live_births_oecd","not_for_profit_privately_owned_hospitals_per_million_population_oecd","nurses_per_1_000_population_oecd","physicians_per_1_000_population_oecd","psychiatric_care_beds_per_1_000_population_oecd","psychiatrists_per_1_000_population_oecd","publicly_owned_hospitals_per_million_population_oecd","surgical_specialists_per_1_000_population_oecd","hospital_beds_per_1_000_population_oecd","years_lived_with_disability_ihme","out_of_pocket_expenditure_per_capita_on_healthcare_ppp_usd_who_global_health_expenditure","total_gross_official_disbursements_for_medical_research_and_basic_heath_sectors"
1.50388792970808,33106,12,353.3645701,53.9,0.207244076211546,0.633861307941607,3.01299022437451,2.75053434636054,1.25348247711418,6.4332330308568,14.1050123525958,25.3777427928762,0.369400473699778,83.5707208157127,3.36033017285849,19.500307806091,5.82438732500448,0.620648769319251,0.208589474312633,15.7984414794397,0.698565003944794,2.92373483245781,8.4,173.59322,3.594e+10
1.74334190973813,28707,100,1912.069053,79.6,0.02,0.21,6.96,4.27,1,1.2,14.64,16.86,1.22,62.57,2.91,11.8,5.68,0.87,0.15,13.24,0.68,7.02,9.92,555.2157,5630739470.40864
1.76527435844972,17257,100,4116.171894,93.6,0,0,2.91,2.37,1.21,0,22.96,22.96,0.36,127.52,0,29.55,7.74,0.37,0.24,22.96,0.74,2.91,10.79,700.42822,15154113323.0493
1.78463503280423,47950,12.5,237.7234161,44.8,0.759588902496929,0.479999912416454,2.88308704338484,2.43546462460481,1.57999970770005,14.9899946036019,21.0724347687863,38.2051142356501,0.232201806486899,82.4649847439778,10.1699963388013,18.9799964887006,5.6383713491079,0.539905400124356,0.209067108714214,20.3999926560026,0.637478665207071,0.53,9.66,154.66501,3.9127e+11
1.50786702478498,36015,59,369.2864404,49.2,0.562912750077709,1.27872928411503,1.49433042054258,2.46688927284025,0.979528066631253,13.6094538192323,12.1723881186315,24.0812513875148,0.181751593767572,41.7023632378177,2.81017667775388,9.9139770227901,4.31661230617569,0.368777023548952,0.120604297704338,8.3691116254279,0.477273121667554,1.04,8.71,189.93916,9.857e+10
1.6199354560355,30911,90,1261.730503,71.1,0.417241154344097,0.104553523303115,5.20728053423615,4.07905029360194,1.20614755328007,6.17080342711716,16.537358269322,26.0130015803574,0.822626051653577,55.1617726793608,1.18184794387787,10.3568147164026,5.35369205296089,0.868532302355609,0.171462620431188,18.8748821031057,0.803931680482425,6.18324238176359,11.15,500.40799,3.48e+09
1.81468219948722,38798,70.5205816562776,481.0398448,60.1,0.623935369075444,0.265599481043303,3.63084179713068,3.96872700316029,1.01521798194417,10.0907759597146,20.8972621854799,34.9887479441123,0.914105810151989,53.9872930755718,2.8130310349998,11.2138038340207,4.74232436109608,0.87742432703471,0.177036131574344,17.6240988115166,0.864081226638947,4.93749841844409,10.17,367.85107,1.166e+10
1.82536912,19319,100,5334.947576,88.4,0.458494357848733,0.901576406492759,2.4702946543589,2.77,0.67,3.95,11.65,17.89,0.15,291.99,5.00663621051229,14.76,4.82,0.34,0.17,13.3273181437251,0.47,2.96,10.7,809.01556,8925800542.47405
1.68851897420826,17719,100,2819.111414,85.5,0.37,0.59,2.03,2.19,1.31,2.48,5.07,9.58,0.53,14.65,2.93,7.41,4.37,0.4,0.16,4.17,0.61,2.99,10.7,686.99359,8424383798.2954
1.741591692,16957,100,3350.575515,88.7,0.93,0.13,2.12,2.62,1.02,9.91,14.83,17.56,0.14,44.33,0.53,7.44,6.55,0.09,0.17,7.12,0.99,3.18,10.59,765.02649,20781212891.6323
1.9209110782629,32646,20.1,511.3773951,63.7,0.414027160665558,0.189703560601664,4.50310263006177,3.93833666946638,1.10582256234537,6.28695606567726,15.5951190880176,24.891943496373,0.734318520385841,50.3362857604367,1.8700742912979,10.6979378738396,5.29923986020582,0.644615402887077,0.146340346058103,16.9814978459441,0.722648038626701,4.77814270699474,9.55,121.21803,1.8e+08
1.82590826176989,15700,100,4405.131829,89,0.984014119741648,1.00740799476109,3.55,7.79,1.04430771287008,11.9867205061751,58.03,66.39,2.64,88.7466325795355,5.75072541316429,16.3203910359631,5.28414012081844,2.62,0.12,12.14,0.753938767642472,13.05,10.78,576.96307,11395152172.4014
1.67459169630953,30626,75,568.122532,76.5,0.673314672641992,0.620185789850435,3.80788593173668,4.35972130396293,1.15631846983604,9.73477992231414,23.7156520556114,35.8442029698218,0.704008690766654,70.7494320935602,3.91345015065699,15.1669287877993,4.7616199362912,0.956122670802148,0.190565308466821,17.8064620366686,0.708766145439107,5.21337288724579,11.19,142.87909,3.763e+10
1.77020523088264,42084,70,903.3240914,61.1,0.672414431246344,0.837146757615933,2.83711211644725,3.07602464559733,1.07717140660545,11.9377441464573,20.752055117773,34.3018987296389,0.41529993325766,86.8942775806458,6.43895658765338,18.7061177939423,5.02293765529051,0.606296150300959,0.204708339202108,18.2977954404118,0.639273415593837,4.35313798421914,9.08,350.55191,4.23e+09
1.7415909779477,62578,39.4,157.1920959,48.7,0.929999618700156,0.129999946700022,2.11999913080036,2.61999892580044,1.01999958180017,9.90999593690167,14.8299939197025,17.5599928004029,0.139999942600024,44.3299818247075,0.529999782700089,7.43999694960125,6.5499973145011,0.0899999631000151,0.169999930300029,7.1199970808012,0.989999594100166,1.38125494777981,8.25,52.449409,1.9222e+11
1.88105454174113,22687,100,2977.514144,82,0.859685808797789,0.551100689487897,4.18283965806692,3.94926778095137,1.2452408984443,8.25490318161794,16.6193295484169,26.859647188078,0.866272608869656,63.7485233744849,3.82238742537446,14.2398632619447,4.90829317427835,0.779313397049703,0.17967529270195,13.9806041743118,0.793455821352983,5.53118039602744,11.46,428.12521,16110813869.7804
1.65853021264278,39969,83,286.577877,60.4,0.473796408541117,0.552589137858871,2.74911319762868,2.81561523552258,0.99307202301925,6.25063105001461,11.9942949384962,18.5544018217703,0.388294648914716,62.9808942938586,3.30520430453842,11.4114478515244,4.91918355969053,0.456052755940894,0.158491665654603,9.10506899010942,0.676483688391639,3.18060604347874,8.78,138.24355,2.132e+10
1.7680383934642,29932,70,1429.309665,77.7,0.56,0,5,3.3,1.18,9.27,13.9,32.44,0.63,43.25,0,9.8,6.18,1.25,0.15,23.17,0.7,5.57,9.85,594.9317,20727530667.6599
