"","total_confirmed_deaths_due_to_covid_19_per_million_people","cost_of_calorie_sufficient_diet_2017_usd_per_day","cost_of_nutrient_adequate_diet_2017_usd_per_day","cost_of_healthy_diet_2017_usd_per_day","calorie_sufficient_diet_cost_percent_of_1_20_poverty_line","nutrient_adequate_diet_cost_percent_of_1_20_poverty_line","healthy_diet_cost_percent_of_1_20_poverty_line","calorie_sufficient_diet_cost_percent_of_average_food_expenditure","nutrient_adequate_diet_cost_percent_of_average_food_expenditure","healthy_diet_cost_percent_of_average_food_expenditure","calorie_sufficient_diet_cost_percent_cannot_afford","nutrient_adequate_diet_cost_percent_cannot_afford","healthy_diet_cost_percent_cannot_afford","calorie_sufficient_diet_cost_number_cannot_afford","nutrient_adequate_diet_cost_number_cannot_afford","healthy_diet_cost_number_cannot_afford","population_with_access_to_improved_sanitation_y","population_without_access_to_improved_sanitation_y","age_standardised_diabetes_prevalence_male","age_standardised_diabetes_prevalence_female","crude_diabetes_prevalence_male","crude_diabetes_prevalence_female","ratio_of_diabetes_to_obesity_prevalence","ratio_of_diabetes_to_overweight_prevalence","deaths_no_access_to_handwashing_facility_sex_both_age_70_number","deaths_unsafe_sanitation_sex_both_age_70_number","deaths_unsafe_water_source_sex_both_age_70_number","deaths_no_access_to_handwashing_facility_sex_both_age_70_r_ate","deaths_unsafe_sanitation_sex_both_age_70_rate","deaths_unsafe_water_source_sex_both_age_70_rate","male_lung_cancer_deaths_per_100_000_who_iarc_2016","dementia_ihme_2017","cardiovascular_diseases_ihme_2017","stroke_ihme_2017","kidney_disease_ihme_2017","respiratory_disease_ihme_2017","liver_disease_ihme_2017","diabetes_blood_and_endocrine_disease_ihme_2017","digestive_disease_ihme_2017","hepatitis_ihme_2017","meningitis_ihme_2017","cancers_ihme_2017","parkinsons_disease_ihme_2017","prevalence_of_obesity_both_sexes_who_2019","prevalence_of_obesity_male_who_2019","prevalence_of_obesity_female_who_2019","life_satisfaction_in_cantril_ladder_world_happiness_report_2019","mean","income_classification_world_bank_2017","gini_index","gini_coefficient_world_bank_2016","gdp_per_capita","cost_of_closing_the_poverty_gap_in_int_2011_povcal_net_world_bank_2017","national_poverty_lines_jolliffe_and_prydz_2016","multidimensional_poverty_headcount_ratio_alkire_and_robles_2016","percentage_contribution_of_deprivations_in_education_to_overall_poverty_alkire_and_robles_2016","percentage_contribution_of_deprivations_in_health_to_overall_poverty_alkire_and_robles_2016","percentage_contribution_of_deprivations_in_living_standards_to_overall_poverty_alkire_and_robles_2016","mean_monthly_per_capita_expenditure_in_2011_int_povcal_net_2017","median_monthly_per_capita_expenditure_in_2011_int_povcal_net_2017","poverty_rate_50_percent_of_median_lis_key_figures_2018","stringency_index","income_support","debt_relief","containment_index","standard_deviation_of_life_satisfaction","all_causes_disability_adjusted_life_years_who_2015","share_of_population_covered_by_health_insurance_ilo_2014","current_health_expenditure_per_capita_ppp_current_international","haq_index_ihme_2017","beds_in_for_profit_privately_owned_hospitals_per_1_000_population_oecd","beds_in_not_for_profit_privately_owned_hospitals_per_1_000_population_oecd","beds_in_publicly_owned_hospitals_per_1_000_population_oecd","acute_care_beds_per_1_000_population_oecd","dentists_per_100_000_population_oecd","for_profit_privately_owned_hospitals_per_million_population_oecd","general_hospitals_per_million_population_oecd","hospitals_per_million_population_oecd","long_term_care_beds_per_1_000_population_oecd","midwives_per_1_000_live_births_oecd","not_for_profit_privately_owned_hospitals_per_million_population_oecd","nurses_per_1_000_population_oecd","physicians_per_1_000_population_oecd","psychiatric_care_beds_per_1_000_population_oecd","psychiatrists_per_1_000_population_oecd","publicly_owned_hospitals_per_million_population_oecd","surgical_specialists_per_1_000_population_oecd","hospital_beds_per_1_000_population_oecd","healthy_life_expectancy_ihme","life_expectancy_ihme","years_lived_with_disability_ihme","out_of_pocket_expenditure_per_capita_on_healthcare_ppp_usd_who_global_health_expenditure","total_gross_official_disbursements_for_medical_research_and_basic_heath_sectors","religious_compatibility_larson_et_al_2016","child_mortality_estimates_gapminder_2015","child_mortality_1950_2017_ihme_2018_x","inequality_in_life_expectancy_2015_2020","inequality_in_education_2017","infant_mortality_rate","international_historical_statistics_deaths_per_1_000_brian_mitchell_2013","life_expectancy","life_expectancy_1950_2015_un_population_division_2015","mean_bmi_male","mean_bmi_female","neonatal_mortality_rate_via_childmortality_org_2015","number_of_child_deaths_1950_2017_ihme_2017","number_of_infant_deaths_ihme_2017","number_of_neonatal_deaths_ihme_2017","total_population_gapminder_hyde_un"
"100",696.596,0.661079505,2.551728019,3.266979428,55.22802883,213.176944,272.9306122,8.387502822,32.37526772,41.45008121,0.3591183,10.29462,17.93763,448098.2047,12845351.35,22382094.7,107259089,18631860,10.869791,11.5297297,11.0197769,11.0197769,0.57,0.25,251.8637567,419.4164902,743.3918192,4.202337885,6.997949324,12.40346624,12.5,40.74,158.3,29.57,62.13,36.09,41.18,139.43,21.52,0.52,0.64,92.14,2.61,28.9,24.3,32.8,5.964,415.89999,3,45.37549,48.07,16494.079,635.021306,8.02,2.8,35,24.8,40.2,341.5,215.01,19.664,67.13,0,1,64.88,1.74187959547,26763,85.6,1008.676198,62.6,0.36,0.783900000000001,1.02,1.38,1.047,26.1,21.3328,37.51,0.6711,48.7132,0.15,7.86500000000001,3.9336,0.03,0.01,11.26,0.16,1.38,67.06,76.38,9.32,417.28952,9.6e+08,26.4,13.2,17.38,12.3,17.1,1090.74491,5.239538336,75.054,76.5,27.63516419,28.5927059,7,33,26935,14311,130262220
"101",423.901,0.801924017,1.683741188,2.878004293,66.99448763,140.6634242,240.434778,11.57654974,24.30643451,41.54677892,0,0.1976474,4.655106,0,5445.498153,128255.5254,2715339,838769,7.7593317,8.4339062,10.1435799,10.1435799,0.36,0.13,0.27774471,1.257974609,1.442067511,0.090563719,0.410185523,0.470212366,28.48,27.08,543.97,121.56,4.48,23.52,66.09,17.44,16.38,0.12,0.75,126.44,3.73,18.9,16.2,21.1,5.812,286.64999,2,25.66165,28.53,6746.7285,0.246886,4.86,0.8,31.2,21.5,47.3,284.48,246.16,13.73934,33.33,1,1,48.93,1.77640543346,35472,75.7,515.3230735,73.1,0.5715,0.2309,4.5075,3.72,1.1863,9.25770000000001,15.3573,25.9555,0.7913,73.0227,1.7089,9.158,5.0636,0.7003,0.1278,15.6751,0.6229,4.4731,63.28,72.25,8.97,238.01622,1.13e+10,12.864,15.8,16.36,9.6,7.3,1415.151935,10.9373384022,71.901,71.3,26.78111685,27.58411562,11.9,1,509,420,4024025
"102",25.482,0.96255600814,2.85077317446,4.17628258291,90.1172386115001,233.834726055,331.780344513,20.40023469886,57.3855112906,75.0896317095,2.13406784456,8.3352610497,15.1569825327,545446.692044426,2561510.52348017,3527327.2013245,38307,0,8.397025258,8.557260956,8.19330656,8.164658073,0.6335,0.228,107.36980316901,129.58358739115,214.58093544319,4.56274461265,5.29191676137,15.13731972921,18.7255,42.4622,243.6202,55.5159,29.6037,29.6024,14.9576,84.6425,13.6927,0.5837,1.4147,128.1325,2.9139,20.859,16.678,22.817,6.11899,694.2875987,4,43.2130018,45.226,33873.240376,223.273150265,9.59919999999999,5.738,22.345,51.774,27.85,726.5287,507.941,17.78226,37.04,2,0,53.57,1.79764917491,24658.89,86.221,3406.868928,71.866,0.554,0.5048,3.1368,3.7825,1.1975,8.5216,22.1436,28.6056,0.757,82.6052,3.0138,9.7214,4.9728,0.6152,0.1292,13.1211,0.6298,2.2888,67.7154,78.1035,9.81870000000001,206.57016,21199400000,13.642,3.5,9.9363,7.304,14.575,801.04877463,6.27101615229,86.751,76.505,26.2350011793,26.8626947001,1.9,8.97,7793.73,3474.2,39520
"103",437.855,0.560815752,2.336085919,3.763333674,46.85177542,195.1617309,314.3971323,5.117920388,21.31876952,34.34361834,1.260342,6.163432,14.87213,7844.028316,38359.53664,92560.12164,596650,25509,7.5727608,6.6484069,8.4850937,8.4850937,0.43,0.17,0.011582176,0.025020458,0.181463625,0.020101193,0.043423711,0.314935244,45.0666,29.87,412.62,174.89,13.84,6.87,5.47,33.47,10.74,0.24,0.26,144.95,4.43,23.3,23.3,23.1,5.722,441.22,3,38.48795,33.19,19504.1588,0.988931,6.06,0.3,57.4,12.9,29.7,441.22,367.37,13.98717,42.7598,1.34,1.04,52.7822,1.75034765963,26702,95,957.0148208,80.7,0.5736,0.2249,4,3.5782,1.1542,8.7979,16.3077,24.169,0.7745,58.8814,1.419,9.108,5.3516,0.7046,0.1497,15.8663,0.8013,4.6476,67.13,77.04,9.91,304.52347,9e+07,13.184,4.7,4.26,4.4,7.4,322.9366836,12.60280144472,76.884,76,27.17491841,26.29841226,3.1,0,23,17,628051
"104",93.334,0.607821254,1.911529014,2.889392766,50.77871794,159.6933178,241.386196,14.38297969,45.23284241,68.37220189,0.02480398,3.521767,13.70442,8825.577048,1253090.27,4876209.971,26694148,8109174,14.0416698,13.3969031,12.340708,12.340708,0.33,0.14,38.07487182,45.27218164,140.4340585,2.47060228,2.937621319,9.112485177,19.6,47.7,319.37,70.57,37.14,29.16,12.84,91.46,10.17,0.48,2.28,81.03,3.42,26.1,19.4,32.2,4.803,305.10001,2,39.54851,40.72,8451.1355,55.67418,2.55,15.4,47.3,18.5,34.2,238.74,172.04,18.88148,66.67,1,0,64.17,1.69885240318,38061,42.3,435.2900287,61.3,0.6521,0.685200000000001,3.0588,2.7684,1.0966,13.3326,19.5024,31.3803,0.5865,88.4412,3.3519,8.26540000000001,4.2025,0.4305,0.0792999999999999,13.7381,0.4803,2.1738,63.97,75,11.03,231.06967,3.89e+09,5.4,27.6,21.93,14,24.099,1974.792896,7.40926048291,76.68,73.6,25.5612347,26.69405022,17.6,14,11758,8099,37344787
"105",2.848,0.382520329,1.969263689,3.488296239,31.95658557,164.5165989,291.419903,24.38008097,125.511782,222.3279085,8.464884,78.01917,90.62317,2425105.21,22351717.47,25962638.32,5742192,22268499,6.5621686,6.1720894,4.6596229,4.6596229,0.45,0.12,821.5822232,1212.29718,1588.718746,202.4946602,298.7938379,391.5701356,1.7,43.38,338.52,120.8,13.58,37.98,16.02,65.91,40.95,4.96,18.32,138.5,2.25,7.2,3.3,10.5,4.932,81.559998,1,53.99668,45.58,1132.7709,4635.128613,1.45,69.6,29.1,20.7,50.2,59.56,40.71,19.00073,53.7,0,0,57.26,1.78393638971,88491,8.048,63.74393076,43,0.8692,1.044,3.6278,3.6351,1.1335,15.623,27.1166,41.9414,0.9117,83.5175,4.4177,9.59960000000001,4.8818,0.951,0.159,14.8665,0.5419,2.2497,52.08,60.02,7.94,4.3641877,2.3915e+11,12.283,80.6,79.13,35.6,33.8,5656.85676,8.07249299748,60.854,54.6,22.06723557,23.49925099,27.1,73,53899,25060,32163045
"106",21.081,0.909689542,2.5998543,3.665605709,75.99745545,217.1975188,306.2327242,25.383855,72.54598582,102.2845702,0.166441,24.74539,51.92937,88850.50164,13209727.86,27721238,41713321,10690348,6.9114952,7.8750752,7.208295,7.208295,1.26,0.29,986.7222685,1921.851487,3030.073427,49.58457802,96.57651201,152.2666682,25.5,83.84,285.17,130.82,29.02,101.35,56.44,82.14,23.05,1.24,3.28,175.79,4.48,5.8,4,7.3,4.431,172.39,2,30.69687,36.7039,5838.2173,1974.018692415,2.5316,35.695,23.541,35.189,40.416,145.1832,96.455,18.84576,66.2,1,2,66.13,1.76270883564,48793,32.707,267.2280328,48.4,0.894300000000001,1.0265,3.5812,4.1757,1.1263,16.169,29.9236,43.6463,0.9744,84.5521,4.4306,10.2368,4.7623,0.9831,0.1322,15.0795,0.533099999999999,2.4368,61.56,70.02,8.46,197.51004,9.451e+10,13.522,50,48.97,24,26.9,3744.050998,7.85492141759,67.134,65.6,22.31810837,23.16920511,26.4,39,32114,18485,54806014
"107",52.343,1.008157292,1.83890403,3.187241981,84.22366683,153.6260677,266.2691713,30.32594162,55.31527343,95.87404169,9.829656,25.26397,45.98487,236167.6099,606992.9011,1104833.866,834393,1591168,7.3191306,7.5376131,5.7685644,5.7685644,0.29,0.12,69.16455963,119.1938648,173.2776072,98.11458318,169.0845199,245.8059488,5.9,37.9,330.6,110.02,21.52,72.09,12.69,105.85,25.72,0.64,5.68,86.87,2.34,17.2,7.5,25.4,4.451,342.70999,3,59.06661,60.97,9043.1202,83.767865,2.14,42,11.5,38.7,49.8,237.07,103.81,19.54391,44.44,0,0,57.26,1.74588451388,48404,28,942.4741866,53.7,0.661,0.7206,3.4049,3.6008,1.1495,13.2115,23.4647,33.5768,0.825,87.5523,3.6394,8.427,4.6667,0.7702,0.1108,15.2993,0.5573,1.7827,56.47,64.77,8.3,78.47451,4.04e+09,13.002,46.7,43.6,20.2,25,2983.073149,6.44733433971,63.708,64.3,23.05884274,25.54331027,15.9,2,1737,964,2587344
"108",30.065,0.986364173,2.564141513,3.836645519,82.40302194,214.2139944,320.5217644,25.25250389,65.64613288,98.22427517,1.988262,44.20274,72.0897,549299.6082,12211945.79,19916310.81,13124577,15531705,11.6872047,9.4862663,7.928876,7.928876,1.06,0.19,1831.196387,3428.271168,5704.200515,178.3353156,333.8701546,555.516823,11,31.41,330.7,96.03,26.46,140.68,22.46,80.96,23.47,3.77,4.62,90.06,2.56,4.1,2.7,5.4,5.449,119.01,1,32.84059,32.75,2727.4238,312.661701,2.2,28.6,27.3,28.3,44.3,119.01,96.25,19.20419,68.52,1,1,69.52,1.7603071785,43324,0.1,150.5903691,50.8,0.889400000000001,0.9996,3.8544,3.7759,1.1665,16.503,29.9285,40.9746,0.9966,88.9392,4.444,10.0338,4.8007,0.961700000000001,0.1214,14.7104,0.534499999999999,1.7665,61.37,70.86,9.49,90.96965,9.946e+10,17.143,35.8,32.46,16.6,40.9,2634.820986,6.21658585479,70.778,69,22.62258358,22.54971901,22.2,19,16232,11568,29674920
"109",416.227,0.300922706,1.794010588,2.768451443,25.13974151,149.8755713,231.2824932,4.317916748,25.74211987,39.72429671,0.01160897,0.2121892,0.3128131,1988.767013,36350.75993,53588.93809,16550305,389618,5.1717566,3.5314209,5.2926449,5.2926449,0.24,0.09,8.606314163,5.014641338,7.58486616,0.401740147,0.234081944,0.354059263,49.33,40.22,127.71,34.5,7.93,30.38,5.82,26.32,11.69,0.07,0.41,167.32,4.52,20.4,20.8,20,7.504,1585.92,4,28.12108,27.99,47474.1095,1351.219429245,26.31,9.142,33.48,47.841,29.136,1496.93,1318.62,6.184,41.67,2,0,51.79,1.335178614,18770,98.9,5313.243391,89.5,0.7178,3.32,0,2.92,0.57,23.99,4.44,31.81,0.29,25.29,7.82,11.74,4.54,0.91,0.23,0,0.42,3.32,70.7,81.64,10.94,650.96637,50428500000,16.4,3.8,4.27,3,5.3,331.5925856,8.188873369,82.283,81.3,26.1427578,25.25583137,2.4,1,571,427,17173094
"110",5.184,0.6465757899,2.24091755602,3.11622040343,50.9849315511,181.192171522,257.530119246,10.25008202166,32.7492135158,43.4813552109,0.50944073209,1.7849837535,2.011878882,113656.30184774,507107.461352121,740043.171030959,15576932.24,407625.25,7.9042936,5.9634449,7.6297578,7.6297578,0.23,0.11,3.137888936,2.159206438,9.92380928,0.659852275,0.454049621,2.086832347,29.74,35.55,155.77,35.53,10.75,30.96,4.05,26.13,9.87,0.05,0.34,147.73,3.63,30.8,30.1,31.4,7.257,1339.5036919,4,32.2852862,33.507,35336.1363,265.203644355,20.5719,5.896,36.119,54.876,23.281,1261.2923,998.4689,12.80513,22.22,1,2,35.48,1.71581957462,18742,100,3530.096913,86.2,0.31,0.1,2.2,2.59,0.61,10.69,10.9,33.92,0.02,50.56,5.96,11.58,3.5,0.3,0.19,17.27,0.71,2.61,70.8,81.48,10.68,422.60583,22293200000,9.605,5.7,4.96,4.3,1.7,385.6312521,6.711154363,82.288,81.6,28.29108535,28.1097167,3.1,0,229,148,4860642
"111",23.549,1.43555517,2.550074601,3.51918096,119.9294211,213.0388138,294.0000802,42.05064417,74.69742849,103.0847364,3.431858,14.81904,27.84136,219119.1571,946174.2164,1777630.466,4129702,1952333,9.2258635,10.9731792,8.9639055,8.9639055,0.43,0.17,10.33266094,26.31890748,37.95275803,4.478730167,11.40802796,16.45076358,5.52,40.19,180.52,35.9,58.52,27.03,28.36,99.69,12.27,0.37,1.44,80.85,2.27,23.7,17.9,29,6.113,329.39001,2,46.15629,45.73,4952.4772,80.87597,4.49,16.1,38.4,13.8,47.8,288.89,194.55,18.24458,2.78,0,0,21.55,1.70337150814,33239,12.2,405.9922707,64.3,0.6038,0.5933,2.7926,2.6013,1.1429,13.3805,21.3293,31.7602,0.677,86.9637,2.9804,8.64390000000001,4.3828,0.4628,0.0838,14.3832,0.5533,1.9812,68.92,78.27,9.35,146.10959,1.948e+10,14.494,22.1,17.19,12.9,25.7,1309.024948,6.04094912211,74.485,74.5,26.67507287,28.13943727,9.8,2,1783,1173,6702379
"112",2.85,0.608233806,1.657867923,3.607580503,50.8131835,138.501915,301.3851715,86.72748077,236.3938125,514.4014775,5.401048,58.42961,91.94135,1166759.882,12622240.14,19861604.39,2168769,17728196,5.9408535,5.3203077,3.7354109,3.7354109,0.49,0.11,684.8434672,1069.709241,1360.150943,240.2585023,375.278078,477.171564,4.6,31.19,334.07,110,19.47,50.74,24.98,70.73,38.06,3.75,33.31,116.15,1.81,5.5,2.5,8.7,5.004,78.699997,1,34.27658,31.45,964.6601,1720.182366,1.86,89.3,32.1,27.7,40.1,77.62,61.14,18.08533,19.44,0,2,33.1,1.76960919147,70093,3.1,68.46968478,41,0.7917,1.1371,3.7214,3.5068,1.1138,15.7957,27.2727,42.02,0.9879,84.3586,4.8609,9.63170000000001,4.8984,0.965200000000001,0.1602,15.6282,0.5801,2.5814,54.02,61.68,7.66,35.789703,6.702e+10,12.438,95.5,112,34.9,35,4907.39445,7.99695637122,62.42,60.7,21.45848169,22.38324661,26.8,97,46965,22565,25130810
"113",5.506,1.3811754,2.114463238,3.388323049,115.386416,176.646887,283.0679239,23.35485848,35.75432177,57.29453717,44.86684,69.88703,89.12486,85638823.05,133395688.1,170115571.2,52542706,128639038,6.299279,6.0017798,4.2889467,4.2889467,0.31,0.09,6623.459482,8098.488858,12973.12786,191.762036,234.4670057,375.5972872,1.1,28.37,197.62,56.18,6.72,26.06,27.41,41.12,20.25,3.05,18.9,107.78,2.04,8.9,4.6,13.1,5.503,75.860001,2,35.12774,42.97,5237.6623,23490.73132,1.65,53.2,28.2,33.1,38.7,75.86,54.1,18.13667,43.52,0,0,39.52,1.78548539283,84764,2.2,215.223799,51.3,0.841400000000001,1.0443,3.5897,3.7281,1.1774,15.8058,27.0052,41.3091,0.7829,77.0994,4.7277,9.63120000000001,4.8379,0.9342,0.1592,15.0179,0.5525,2.092,56.28,65.02,8.74,155.4747,6.9788e+11,9.7,108.8,109.47,37.4,38.1,6546.835153,7.30093765487,54.687,52.3,22.64855815,24.03240199,34.3,789,483195,268744,211400704
"114",51.649,1.084304198,2.753281206,3.458190307,90.58514604,230.0151384,288.9047876,14.52968225,36.89398339,46.33976923,0.222648,0.3605376,0.4563593,11749.06371,19025.45378,24081.93423,5090023,98584,6.2257413,3.8782065,5.5054435,5.5054435,0.24,0.1,7.889693542,4.596251605,6.910706838,1.311901805,0.764266793,1.149115454,31.95,45.16,137.75,30.36,6.14,28.69,4.55,20.58,10.24,0.07,0.3,138.79,3.65,23.1,23.6,22.5,7.29,2162.8799,4,27.55783,25.9,84580.1362,607.21217792,35.12,6.374,29.231,56.776,25.073,2000.46,1811.78,7.662,38.89,2,0,51.49,1.868804097,19615,100,6221.641638,90.5,0.5961,1.149,2.74,3.2,1.37,8.31120000000001,14.2815,24.8089,0,78.14,6.695,26.34,6.46,1.07,0.26,15.3618,0.57,3.6,71.49,82.1,10.61,887.98853,21900700000,11.68,2.5,2.87,2.7,6.1,213.1982104,8.487801406,82.404,81.3,27.43953645,26.26415039,1.5,0,128,88,5465629
"115",235.576,0.79434497911,2.58335236815,3.69503626877,66.8985927434,212.92455912,307.235669551,12.95173890005,40.0551211602,59.4803394540001,1.00253540233,4.385561433,13.004814284,43879.302822762,361411.98415741,1297474.9158259,4061216,138594,14.3323602,12.3150791,8.2816983,8.2816983,0.68,0.27,0.946419589,0.4014726,4.487136499,1.407956183,0.597257112,6.675360119,8.8,47.51,314.92,48.99,21.32,14.53,9.8,103.46,4.74,1.16,0.9,69.23,3.78,27,22.9,33.7,6.853,655.72639611,4,35.9145375,37.3141,36477.6365,71.97640933,8.0038,2.649,31.87,54.9,18.64,604.4878,426.5811,15.91771,50,0,0,47.38,1.74538898231,27260,97,1635.870769,77.1,0.6141,0.2393,3.5432,3.298,1.2111,8.55520000000001,17.9817,25.9121,0.7153,83.1232,1.497,9.7523,5.0338,0.5288,0.134,14.8631,0.7082,3.2517,66.2,76.97,10.76,104.14493,2.5e+08,11.211,11.6,11.28,7.1,14.139,929.9181875,6.67592563532,77.861,76.4,26.52521415,26.45759051,5.2,1,751,501,5223376
"116",30.599,0.767463234,1.94525909,3.827949612,64.11555841,162.5112022,319.7952892,20.90436108,52.9854677,104.2666766,0.04515375,24.10479,75.2726,93873.14985,50113059.58,156489240.9,120256626,69123887,12.5771361,12.1315271,9.6872886,9.6872886,1.09,0.32,4499.728056,7189.719514,13795.64303,99.7710881,159.4154425,305.8865555,18.6,26.69,479.9,136.48,29.37,83.94,26.91,93.89,27.79,3.76,8.52,118.3,2.33,8.6,6,11.3,4.443,150.3,2,31.60009,29.59,5510.3967,1281.683703,2.05,44.2,31.5,37.3,31.3,134.53,109.85,18.84613,66.67,1,2,68.45,1.76241537812,50534,26.6,134.4414606,43.1,0.890700000000001,1.0485,3.7642,3.5747,1.1286,16.8952,29.8372,40.253,0.8864,88.1243,4.2854,9.3808,4.6849,0.8444,0.1146,14.7881,0.495499999999999,1.6783,58.63,67.61,8.98,89.383614,2.0375e+11,8.5,81.1,58.47,31,46.2,5066.508545,6.74260428894,67.273,65.9,23.41747955,24.80713807,45.5,339,286091,209942,225199929
"117",614.17,1.127964567,3.223740157,4.876472158,94.23262882,269.3183089,407.3911578,13.78461908,39.39665427,59.59434641,1.85989,11.42699,19.78807,76381.42315,469280.3115,812650.7202,2976937,992312,8.9030156,9.7735384,9.5552917,9.5552917,0.45,0.17,7.427532739,15.91527833,27.84035356,3.324486531,7.123513324,12.46105317,12.62,37.95,154.03,44.05,27.31,23.09,13.56,67.45,12.12,0.23,1.38,100.48,2.59,22.7,17.8,27.6,6.086,747.06,3,49.83834,51.67,22637.1482,21.13788,6.96,5.587,23.882,45.694,26.16,630.31,404.19,22.666,70.37,1,2,74.76,1.77166877866,27476,51.8,1542.796273,64.4,0.6384,0.4779,3.0396,3.6077,1.22,10.7829,24.5304,28.856,0.5832,75.3443,2.2952,8.63330000000001,4.8555,0.7268,0.1006,13.7535,0.5811,2.2489,69.38,78.92,9.54,470.90369,3.23e+09,22.6,17,18.62,11.5,12.5,1356.533959,5.1,78.506,77.3,26.33225151,27.84507405,9.6,1,949,545,4381583
"118",0.782,1.0288093074,2.76670552609,4.06303825006,83.5857710834,226.363038827,342.517642075,40.1010058009,94.0118264998,159.9459593797,15.692977103,54.2383254,77.6121986,2953864.33203998,7033976.04316827,23515864.243387,1496847,6422978,15.357027,14.3210734,11.6053098,11.6053098,0.81,0.31,165.6399375,390.6303765,503.4274706,139.86466,329.8442733,425.0889797,2.1,40.26,591.54,208.12,59.11,343.05,44.8,183.05,37.4,2.21,6.95,121.58,1.91,21.3,16.6,25.8,4.35699,96.879997,2,41.85079,43.88,3991.795085,604.282612,1.92,46.546,26.042,31.767,44.558,97.63,70.33,19.02899,49.07,0,0,54.17,1.77102243184,59322,19.508,98.58088454,38.6,0.7766,0.9075,3.6447,3.8703,1.1778,15.038,25.9543,37.82,0.9178,86.9184000000001,4.2855,9.54570000000001,4.7169,0.7636,0.0887,14.9943,0.5349,1.8568,53.13,60.79,7.67,5.6810246,6.417e+10,18.5,57.3,57.46,25.3,11.5,3401.46013,6.19314452052,64.501,62.3,25.39883144,26.00865594,24.5,14,9985,5619,9119005
"119",186.049,0.949812696,3.886502873,3.603425935,79.34943156,324.6869568,301.0380898,16.1907157,66.25018108,61.42478945,0.1282366,17.94588,15.44793,8806.086829,1232354.706,1060818.931,5882259,756860,8.0133105,8.2721305,7.1140043,7.1140043,0.53,0.19,13.59930623,19.00140258,41.51117122,5.124776849,7.160508515,15.64311338,19.7,48.56,271.74,82.11,38.59,30.83,15.03,109.31,22.5,0.27,1.96,134.45,2.54,20.3,17.1,23.4,5.653,520.39001,3,45.65064,48.3,9338.9484,39.0364215,6.32,9.622,22.933,39.486,31.959,570.91,350.58,21.394,49.07,1,0,57.86,1.7414522064,30862,23.6,724.3116252,60.4,0.6465,0.6314,3.7128,3.7203,1.1813,11.8263,21.9399,31.2208,0.7331,90.5826,3.0972,8.8076,4.8265,0.6677,0.111,14.4696,0.5614,2.251,64.96,74.48,9.52,264.27051,5.62e+09,14.32,20.5,15.52,18,16.7,1099.695421,5.60601782985,74.254,72.7,26.707868,27.13007968,10.9,2,1600,664,7219641
"120",1038.977,0.91506283,2.239451954,3.591001371,76.44635171,187.0887179,300.0001146,20.64388293,50.52219634,81.01324794,1.298749,10.30363,22.43048,408382.4928,3239904.019,7053106.75,23909023,7467648,7.2325752,8.0752417,7.4633108,7.4633108,0.37,0.12,92.34946292,215.8098729,306.8221766,5.336122467,12.46989289,17.72875183,11.6,28.63,108.51,24.82,24.06,31.1,21.3,48.66,15.92,0.29,1.05,106.09,2.73,19.7,15.2,24.2,5.999,401.73999,3,41.5109,44.73,12310.0847,199.282773,5.52,10.5,20.6,24,55.4,424.12,309.29,24.442,67.59,1,1,69.4,1.74300002456,26911,64.4,671.0036469,69.6,0.7054,0.936200000000001,2.6742,3.2004,1.091,13.3181,21.2381,30.4703,0.7337,85.5781,3.2913,8.43040000000001,4.6207,0.5455,0.1119,12.738,0.4877,1.7248,69.84,79.74,9.9,207.45259,9.5e+09,20.5,16.9,17.16,13.2,15.3,1221.789271,6.22026405132,76.736,74.2,26.3662965,27.27829945,8.2,12,9203,5116,33359415
"121",64.363,1.157734234,2.819760223,4.07534677,96.71965196,235.5689409,340.4633893,17.63895856,42.96118423,62.09099695,3.313564,42.61489,64.24689,3484983.414,44819470.76,67570551.23,75168389,26547970,7.0508844,7.272278,6.129182,6.129182,1.21,0.27,209.3515731,248.7301522,933.5777717,7.15699953,8.503215697,31.9157653,46.6,47.6,427.92,130.68,50.55,68.78,19.18,111.57,26.94,1.21,2.83,119.22,2.92,6.4,5.2,7.5,5.08,227.03,2,37.81171,43.04,8139.1395,1596.889162,2.44,11,16.3,56.3,27.4,174.02,119.18,19.5842,63.43,0,0,68.27,1.79155431986,41446,82,322.7779997,52,0.932000000000001,1.0875,3.6277,4.0095,1.1547,15.3886,29.8967,41.3613,0.9148,87.7177,4.454,10.3746,4.9199,0.9488,0.1316,14.6949,0.541099999999999,2.4926,61.64,70.1,8.46,172.83017,9.55e+10,13.9,28,29.4,14.4,11.6,2014.11833,4.997056098,71.231,68,22.89963784,23.60315367,12.6,66,49489,29690,111046910
