"","cost_of_calorie_sufficient_diet_2017_usd_per_day","cost_of_nutrient_adequate_diet_2017_usd_per_day","cost_of_healthy_diet_2017_usd_per_day","calorie_sufficient_diet_cost_percent_of_1_20_poverty_line","nutrient_adequate_diet_cost_percent_of_1_20_poverty_line","healthy_diet_cost_percent_of_1_20_poverty_line","calorie_sufficient_diet_cost_percent_of_average_food_expenditure","nutrient_adequate_diet_cost_percent_of_average_food_expenditure","healthy_diet_cost_percent_of_average_food_expenditure","calorie_sufficient_diet_cost_percent_cannot_afford","nutrient_adequate_diet_cost_percent_cannot_afford","healthy_diet_cost_percent_cannot_afford","calorie_sufficient_diet_cost_number_cannot_afford","nutrient_adequate_diet_cost_number_cannot_afford","healthy_diet_cost_number_cannot_afford","population_with_access_to_improved_sanitation_y","population_without_access_to_improved_sanitation_y","age_standardised_diabetes_prevalence_male","age_standardised_diabetes_prevalence_female","crude_diabetes_prevalence_male","crude_diabetes_prevalence_female","ratio_of_diabetes_to_obesity_prevalence","ratio_of_diabetes_to_overweight_prevalence","deaths_no_access_to_handwashing_facility_sex_both_age_70_number","deaths_unsafe_sanitation_sex_both_age_70_number","deaths_unsafe_water_source_sex_both_age_70_number","deaths_no_access_to_handwashing_facility_sex_both_age_70_r_ate","deaths_unsafe_sanitation_sex_both_age_70_rate","deaths_unsafe_water_source_sex_both_age_70_rate","male_lung_cancer_deaths_per_100_000_who_iarc_2016","dementia_ihme_2017","cardiovascular_diseases_ihme_2017","stroke_ihme_2017","kidney_disease_ihme_2017","respiratory_disease_ihme_2017","liver_disease_ihme_2017","diabetes_blood_and_endocrine_disease_ihme_2017","digestive_disease_ihme_2017","hepatitis_ihme_2017","meningitis_ihme_2017","cancers_ihme_2017","parkinsons_disease_ihme_2017","prevalence_of_obesity_both_sexes_who_2019","prevalence_of_obesity_male_who_2019","prevalence_of_obesity_female_who_2019","life_satisfaction_in_cantril_ladder_world_happiness_report_2019","mean_monthly_income","income_classification_world_bank_2017","gini_index","gdp_per_capita","cost_of_closing_the_poverty_gap_in_int_2011_povcal_net_world_bank_2017","national_poverty_lines_jolliffe_and_prydz_2016","multidimensional_poverty_headcount_ratio_alkire_and_robles_2016","mean_monthly_per_capita_expenditure_in_2011_int_povcal_net_2017","poverty_rate_50_percent_of_median_lis_key_figures_2018","gdp_growth_per_capita_from_previous_year_2020_q2","stringency_index","income_support","debt_relief","containment_index","standard_deviation_of_life_satisfaction","all_causes_disability_adjusted_life_years_who_2015","share_of_population_covered_by_health_insurance_ilo_2014","current_health_expenditure_per_capita_ppp_current_international","haq_index_ihme_2017","beds_in_for_profit_privately_owned_hospitals_per_1_000_population_oecd","beds_in_not_for_profit_privately_owned_hospitals_per_1_000_population_oecd","beds_in_publicly_owned_hospitals_per_1_000_population_oecd","acute_care_beds_per_1_000_population_oecd","dentists_per_100_000_population_oecd","for_profit_privately_owned_hospitals_per_million_population_oecd","general_hospitals_per_million_population_oecd","hospitals_per_million_population_oecd","long_term_care_beds_per_1_000_population_oecd","midwives_per_1_000_live_births_oecd","not_for_profit_privately_owned_hospitals_per_million_population_oecd","nurses_per_1_000_population_oecd","physicians_per_1_000_population_oecd","psychiatric_care_beds_per_1_000_population_oecd","psychiatrists_per_1_000_population_oecd","publicly_owned_hospitals_per_million_population_oecd","surgical_specialists_per_1_000_population_oecd","hospital_beds_per_1_000_population_oecd","healthy_life_expectancy_ihme","life_expectancy_ihme","years_lived_with_disability_ihme","out_of_pocket_expenditure_per_capita_on_healthcare_ppp_usd_who_global_health_expenditure","total_gross_official_disbursements_for_medical_research_and_basic_heath_sectors","religious_compatibility_larson_et_al_2016","child_mortality_estimates_gapminder_2015","child_mortality_1950_2017_ihme_2018_x","inequality_in_life_expectancy_2015_2020","inequality_in_education_2017","infant_mortality_rate","international_historical_statistics_deaths_per_1_000_brian_mitchell_2013","life_expectancy","life_expectancy_1950_2015_un_population_division_2015","mean_bmi_male","mean_bmi_female","neonatal_mortality_rate_via_childmortality_org_2015","number_of_child_deaths_1950_2017_ihme_2017","number_of_infant_deaths_ihme_2017","number_of_neonatal_deaths_ihme_2017","total_population_gapminder_hyde_un"
"58",0.87258432536,2.35044464234,3.58932801887,74.0305493744,197.389170921,300.24404192,16.61632455957,41.3921720792,61.4455623311,1.75595906387,9.5669071389,27.205340285,222181.50101987,1308909.75037552,1650511.0335144,3207857,509243,13.278765,12.0605641,14.9822181,14.9822181,0.28,0.11,0.536494789,2.748147005,2.895055244,0.153549655,0.786544498,0.828590963,31.6,27.94,490.35,149.05,12.9,30.94,24.49,35.78,9.26,0.64,0.84,123.01,3.68,21.7,19.2,23.8,5.123,237.52,"2",35.94862,11984.9049,88.080048,1.89,0.8,200.07,16.893,-0.00173787054653048,64.81,"1","0",66.55,1.76078319074,29323,25,717.7162423,62.1,0.66,0.316,4.2841,3.7397,1.12,9.8649,16.624,27.3466,0.7039,73.334,1.2332,8.3556,5.2974,0.7821,0.1309,16.4878,0.6535,4.2317,65.01,73.92,8.9,411.42606,3.98e+09,10.103,11.9,12.34,8.1,2.2,943.1186411,8.87585134638999,73.767,74.6,27.68977139,27.87763074,7.2,1,467,318,3979773
"59",0.266420584,2.258621347,2.778415742,22.25735877,188.690171,232.1149325,3.672619731,31.13519677,38.30058588,0,0.2406784,0.2406784,0,198937.5499,198937.5499,81033118,653493,6.0163501,3.9049721,6.401131,6.401131,0.29,0.12,94.47881279,81.23252609,107.5560226,0.735746351,0.632591931,0.837584097,39.52,37.13,186.93,29.92,12.41,23.73,13.28,30.6,12.76,0.15,0.24,143.53,3.57,22.3,24.2,20.4,7.312,1637.79,"4",31.87067,46177.6187,750.67557281,26.39,6.358,1605.69,9.165,-0.00013945094207037,59.26,"2","0",67.86,1.86678584581,19224,100,5356.811177,86.4,2.43,2.31,3.26,6.02,1.18,16.08,19.26,37.31,0,79.5416,11.74,15.3641,6.1,1.28,0.27,9.5,1.18,8,70.23,80.93,10.7,671.1239,53776500000,8.8,3.7,3.88,3,2.7,325.4044188,8.96523343227,81.326,80.6,27.48449232,26.00994709,2.1,3,2346,1588,83900471
"60",0.823971445,2.514906339,4.250567979,68.83637802,210.1007802,355.1017527,50.05460845,152.7755032,258.2134578,5.28721,34.26132,60.90227,1539713.327,9977400.368,17735636.9,4109840,23472981,6.4065812,6.6002139,4.9698628,4.9698628,0.25,0.08,584.1093525,811.0063725,1146.344862,93.04392962,129.186803,182.6035317,2.4,33.12,362.74,144.5,18.77,39.15,39.88,86.46,30.99,3.01,23.06,122.03,2.4,10.9,4.5,16.6,5.319,199.55,"2",43.52088,4267.0667,678.509304,2.23,33.7,131.42,19.44172,-0.000415579401651992,42.59,"0","0",43.57,1.79288735745,58375,73.9,249.328504,49.7,0.807700000000001,1.0178,3.4644,3.6264,1.1239,14.286,28.2697,38.749,1.0929,76.8599,4.12,10.1598,5.0856,0.9685,0.1416,15.446,0.5497,2.96,57.92,66.01,8.08,90.020622,1.4816e+11,10.1,61.6,62.76,26.2,34.9,3779.929326,7.13248696163,64.074,61,22.59033672,25.38987538,28.3,44,32021,21363,31732128
"61",0.677560681,2.580448916,3.085863011,56.60490235,215.5763506,257.7997503,7.706613058,29.35017021,35.09877836,0.45555,2.04858,2.895735,48992.94018,220318.2031,311427.0039,10712674,108209,7.2485658,6.015919,8.8226583,8.8226583,0.19,0.08,0.826121662,1.188550991,0.748101222,0.049080746,0.070613049,0.04444547,46.22,40.43,215.53,56.54,11.93,24.69,6.23,21.49,8.24,0.61,0.34,138.73,3.68,24.9,24.2,25.4,5.788,662.25,"4",32.89121,23450.7658,148.82068934,12.85,2.2,680.16,14.168,-0.0020311928244906,48.61,"2","2",58.99,1.76552919633,19627,100,2204.354384,87,1.38,0.08,2.74,3.6,1.23,13.67,16.18,25.76,0.57,70.0756,0.46,10.4768,6.07,0.74,0.25,11.62,1.32,4.21,70.63,80.97,10.34,781.69025,10396300000,19.4,4.1,4.92,3.5,13.1,352.2865839,9.600140959,82.239,80.6,27.65624943,26.9157422,2.9,0,318,214,10370747
"62",1.13642089195,2.91442908735,3.98938815526,96.1617945104001,240.781825552,330.765941766,26.26560602721,72.7828393737999,90.8933282501,5.08466657,31.830383768,44.26940829,1066990.99357653,5143487.7506886,10880213.554431,10385302,5867127,8.933383,10.3592865,8.225591,8.225591,0.61,0.22,157.2738973,322.3879284,545.6001207,27.16939881,55.69319736,94.25357628,5.7,41.48,165.83,38.57,50.47,21.5,43.44,118.24,25.61,0.47,2.16,112.08,2.33,21.2,15.1,26.4,6.262,259.89999,"2",48.27859,7402.1146,343.840074,5.51,14.614,257.19,14.606,-0.000691496638396636,52.78,"0","2",57.5,1.78117005229,37079,30,443.9018463,55.7,0.7802,0.8465,2.7265,3.1322,1.1087,14.1686,24.8965,35.4587,0.9661,70.7629,3.5453,8.3679,4.731,0.7191,0.0904,14.4725,0.4837,1.9492,63.86,72.75,8.89,247.54504,4.64e+10,16.595,29.1,26.83,16,35,2194.79736,5.134811372,74.302,71.5,25.83059531,27.49113119,13.4,12,9219,4557,18249868
"63",0.903217626,2.214249044,4.147675709,75.45677748,184.9832117,346.5059072,24.58392943,60.2678033,112.8921358,8.894817,59.42562,90.28445,1073385.51,7171209.869,10895111.21,2430398,9661135,6.7504811,6.0544232,4.5085532,4.5085532,0.35,0.09,475.096115,681.0557156,916.7504496,192.2882471,275.6474018,371.0414196,7.5,34.31,382.26,137.19,19.77,61.4,39.63,83.14,41.02,4.09,28.13,139.54,2.17,7.7,3.7,11.5,4.768,87.300003,"1",33.7297,1606.4666,866.0254625,2.53,75.1,87.3,19.15338,-0.000749920016407362,62.04,"0","0",67.62,1.80593325016,72518,0.2,57.19135929,38.6,0.8234,1.0847,3.4654,3.5213,1.1043,14.1341,28.6669,40.0785,0.9923,71.2395,4.6473,10.2036,4.9512,1.026,0.1708,15.4875,0.5374,2.4304,52.92,60.68,7.76,31.166372,1.3984e+11,10.916,93.7,103.06,31.2,48.3,6132.247871,7.08443336115,61.602,58,22.46822914,23.48420628,31.3,41,25401,13444,13497237
"64",0.925029393,1.857224191,3.778343141,77.27898019,155.156574,315.651056,26.10351682,52.4092351,106.6215241,45.31672,78.24714,92.62132,828455.804,1430471.96,1693252.957,368269,1402257,7.3624409,6.8439213,5.0856492,5.0856492,0.28,0.08,74.40035852,107.6224622,144.2902741,289.0878517,418.1746838,560.6500587,2.4,33.85,495.16,170.77,32.36,73.71,52.51,112.28,47.53,5.28,33.15,165.51,2.14,9.5,5,13.7,4.17679,69.18,"1",50.66424,1501.4136,375.078088,2.01,77.5,69.18,18.50875,-0.00167420035158942,35.9671,"0","0",44.3572,1.80543095826,83441,1.6,100.2957262,36.3,0.7407,0.8493,3.6342,3.4633,1.1147,11.4536,25.3956,34.3356,0.9338,74.8425,3.4504,9.6185,4.9424,0.9414,0.1451,15.9862,0.5453,2.5131,51.39,58.75,7.37,37.274281,1.847e+10,12.815,92.5,80.62,38.4,41.9,5215.989147,7.2870418369,58.322,54.7,22.85539546,24.15697009,39.7,5,3390,2178,2015490
"65",0.726962015,3.605647519,4.771648186,60.73199795,301.2236858,398.6339337,18.50998834,91.80740137,121.4962411,3.969284,25.4164,39.30348,30770.72312,197033.2702,304688.8307,643246,125268,9.0633936,12.596474,10.9003648,10.9003648,0.6,0.24,3.6719118,4.010773659,9.249413705,14.14279139,15.44795689,35.62518264,7.2,32.8,495.73,155.97,36.09,24.93,36.36,159.01,26.08,0.9,1.54,128.21,2.71,20.2,12.7,27.1,5.993,202.89,"3",45.11814,10569.618992,12.12238,4.3426,3.2,202.89,18.75434,-0.0025697551594608,60.19,"1","1",68.81,1.78070120454,55470,23.8,336.1484296,49.8,0.6514,0.4442,4.1816,4.0061,1.0922,11.3883,21.1862,31.4092,1.0383,68.427,1.6087,7.8726,5.1429,1.0188,0.1194,15.2886,0.589599999999999,4.0686,59.17,67.74,8.57,136.16254,1.79e+09,15.741,39.4,28.64,19.5,10.7,2003.709588,6.637814579,69.906,66.3,25.18206707,27.95808006,22.8,0,306,225,790329
"66",1.094127898,2.928761213,4.698406729,91.4058394,244.6751222,392.515182,41.09860075,110.0127216,176.4857132,14.42873,60.68664,82.16744,1584615.938,6664828.918,9023928.994,2956253,7754808,8.5517711,8.7666628,7.0955362,7.0955362,0.35,0.14,92.30855875,144.8636186,195.0337479,34.04920955,53.43482525,71.94072837,10.1,32.61,544.45,184.3,38.25,55.62,22.18,134.81,38.48,0.93,8.02,176.74,2.36,22.7,17.9,26.9,3.615,104.7,"1",41.10377,1729.0432,2040.487131,2.15,49.4,104.7,19.35238,-0.000808216869497653,53.7,"1","1",63.21,1.78574749822,61717,3.1,120.1457421,38.5,0.8357,0.966100000000001,3.528,3.5144,1.0919,13.4467,26.104,38.527,1.0118,67.8413,3.8226,9.1239,4.6582,0.8885,0.1132,14.9084,0.5448,2.5274,55.9,63.97,8.07,43.579815,5.685e+10,13.868,69,63.54,28.6,38.3,4916.711501,7.30274679159,64.001,62.3,26.62422204,24.34822336,25.4,19,15258,8030,11541683
"67",1.145273549,3.471640373,3.649055412,95.67865908,290.0284355,304.8500762,32.60270703,98.82780761,103.8783133,12.80576,46.9657,48.85315,1207456.775,4428401.959,4606369.864,7401645,1559184,8.4891994,9.972857,7.8857192,7.8857192,0.49,0.18,60.75258714,181.3742528,278.5056549,19.99434854,59.69227316,91.65929217,14.7,48.16,315.58,56.11,58.97,56.37,34.33,104.03,50.69,0.52,2.61,118.55,2.65,21.4,15.6,26.9,5.93,239.57001,"2",48.16817,5041.6354,417.008485,6.43,15.8,236.33,19.57364,-0.000800828446745852,76.85,"1","2",72.38,1.78434758185,33106,12,353.3645701,53.9,0.7617,0.92,3.2974,3.4006,1.1037,13.7434,24.1228,36.4179,0.9432,68.0999,3.7189,8.6134,4.6695,0.7995,0.0912999999999999,14.6082,0.4809,2.2365,64.27,72.67,8.4,173.59322,3.594e+10,16.642,20.4,15.92,18.1,22.7,1091.73737,5.6,75.27,72.8,26.00910489,27.85207042,11,3,2633,1725,10062994
"68",0.45006955,2.342294252,3.721089004,37.59979528,195.6803887,310.8679202,6.690511856,34.81939065,55.31587313,0.3069299,1.281289,3.021302,30042.19426,125412.1317,295724.0125,9646167,196861,8.9001676,6.6882506,9.4248907,9.4248907,0.26,0.11,4.840916635,22.05688295,46.66520692,0.389035322,1.772578876,3.750201704,78.66,30.13,361.76,74.59,8.6,32.23,26.66,27.37,17.64,0.06,0.51,202.73,4.43,26.4,28.2,24.6,6.038,650.71997,"4",29.61204,25622.8123,14.4033015,9.59,2.042,568.43,10.427,-0.00140126325439343,27.78,"0","1",44.05,1.78819607262,28707,100,1912.069053,79.6,0.02,0.21,6.96,4.27,1,1.2,14.64,16.86,1.22,62.57,2.91,11.8,5.68,0.87,0.15,13.24,0.68,7.02,65.82,75.75,9.92,555.2157,19067500000,11.577,6.2,5.23,4.7,3.2,394.3886029,13.04478867,76.875,75,28.39520228,26.65430385,3.5,0,346,217,9634162
"69",0.382420976,2.450969495,2.386684087,31.94828534,204.7593563,199.3888126,4.271764756,27.37811411,26.66002552,0,0.01792546,0.01792546,0,61.55602964,61.55602964,326845,3970,7.6316878,4.1564257,5.2995146,5.2995146,0.27,0.1,0.133755738,0.080584068,0.120383674,0.413668974,0.249223918,0.372312934,25.06,43.88,147.84,31.21,5.54,22.17,3.55,15.54,9.83,0.04,0.39,144.51,4.33,21.9,24.2,19.4,7.575,1527.02,"4",26.13158,43438.5412,62.242575095,22.7,3.523,1413.36,6.068,-0.00570756772372749,41.67,"2","2",51.79,1.74768876919,17257,100,4116.171894,93.6,0,0,2.91,2.37,1.21,0,22.96,22.96,0.36,127.52,0,29.55,7.74,0.37,0.24,22.96,0.74,2.91,71.48,82.27,10.79,700.42822,10023100000,12,2,2.46,2.4,2.6,150.2604665,9.11468739071,82.993,82.3,27.16196688,25.5912036,0.9,0,6,4,343360
"70",0.788195593,2.124408033,3.219106537,65.84758505,177.477697,268.9312061,27.32972627,73.66127208,111.6186151,0.6541131,42.66327,71.48567,8756342.804,571115633.2,956949237.2,518385376,790668604,9.053893,8.3259159,7.5498721,7.5498721,2.58,0.5,118987.3967,183143.7234,321468.3266,232.1997819,357.3986305,627.3343008,7.9,26.27,344.27,85.07,27.09,138.8,19.45,80.67,23.45,6.53,5.71,86.89,2.74,3.9,2.7,5.1,4.225,111.83,"2",38.5491,6806.4986,28572.13065,1.91,53.7,111.83,19.656,-0.00022334990633815,70.83,"0","1",72.68,1.8051531863,47950,12.5,237.7234161,44.8,0.886,0.992600000000001,3.4181,3.8026,1.0771,15.4672,32.4956,42.9677,1.1951,63.5985,4.3327,8.883,4.9152,1.0295,0.1195,14.7692,0.5111,0.53,58.89,68.55,9.66,154.66501,3.9127e+11,20.8,47.7,40.83,21.4,38.7,3622.58324,7.4,69.656,67.5,21.81452731,22.00366557,27.7,1040,876086,571527,1393409033
"71",1.020366482,2.663409884,5.056987635,85.24364932,222.5070914,422.4718158,20.86858118,54.47217871,103.4257385,1.066842,35.58759,71.30388,2823353.463,94181092.86,188702785,156962565,101199548,7.4193282,7.9842802,7.347647,7.347647,1,0.24,7272.128659,12446.09086,28585.46572,82.43602785,141.0874781,324.0416058,18.6,48.38,384.93,149.73,20.78,62.84,27.91,83.27,45.3,2.98,1.84,82.91,3.06,6.9,4.8,8.9,5.347,190.66,"2",40.5003409,11851.7372,2613.836175,1.85,15.5,163.97,20.1562,-1.94231993357779e-05,68.98,"1","1",72.44,1.80547054168,36015,59,369.2864404,49.2,0.962200000000001,1.0768,3.3812,3.8722,1.074,14.731,32.9551,43.7773,1.2066,73.5878,4.6221,9.37,4.9411,1.1813,0.1333,15.0116,0.5219,1.04,62.95,71.66,8.71,189.93916,9.857e+10,8.4,27.2,29.15,14.8,16.5,2249.603275,6.96077958915,71.716,68.6,22.58718339,23.90401041,13.5,109,90145,56952,276361788
"72",0.870882295,2.008571733,3.459457249,72.75541312,167.800479,289.0106306,21.81011213,50.30206145,86.63759836,0.03890009,2.204791,10.49139,31382.23955,1778692.011,8463818.828,71424438,7936049,11.3852069,12.860293,11.0630794,11.0630794,0.41,0.17,43.26512702,55.9499208,206.2125559,1.328461976,1.717950402,6.331786323,6.7,47.64,352.24,67.36,20.78,31.62,8.54,59.15,10.94,1.48,1.41,104.48,4.73,25.8,19.3,32.2,4.865,493.39001,"3",42.0033,17011.3042,16.0510575,4.9415,4.513,504.64,19.52699,-0.000670971618358652,74.54,"1","1",67.08,1.72400282377,30911,90,1261.730503,71.1,0.6816,0.5178,3.3478,2.6843,1.045,10.1812,17.2222,26.7319,0.6809,60.962,1.834,7.7307,4.0438,0.3144,0.0837999999999999,14.052,0.4741,2.4709,64.79,75.94,11.15,500.40799,3.48e+09,7.7,15.5,15.91,9,4.9,1392.306919,7.0922382075,76.677,75.1,25.39401948,27.2634146,9.5,21,17961,12000,85028760
"73",1.164338457,2.504804723,3.919958686,97.27138321,209.2568691,327.4819287,25.02542643,53.83641323,84.25268194,0.706506,18.24499,50.81578,265312.6509,6851501.138,19082738.58,30914996,5200653,17.2299941,17.4914421,13.7771144,13.7771144,0.35,0.16,3.099555605,12.04861261,24.26456267,0.310474336,1.206877849,2.430517449,21.1,50.31,613.13,129.92,50.48,41.87,10.24,142.58,6.93,1.52,3.37,99.31,3.12,30.4,23.4,37,4.785,178.81,"3",29.54186,12835.8126,815.127472505,4.5201,11.6,273.2478,19.62469,-0.000975742784646968,75.93,"1","1",69.35,1.74044999838,38798,61.07,481.0398448,60.1,0.7323,0.5398,3.2915,3.1467,1.0551,13.123,20.7752,31.4881,0.8555,69.0296,2.3107,8.894,4.3655,0.6353,0.0957,14.3743,0.5469,2.6099,57.43,67.6,10.17,367.85107,1.166e+10,14.099,32,25.65,17.3,27.2,1913.346863,6.05534083876,70.604,69.2,27.9517395,29.94273994,18.4,30,23339,15085,41179351
"74",0.577231411,2.058216272,2.470563485,48.22317552,171.9478924,206.3962812,11.81372843,42.12384777,50.56302468,0.1854279,0.3040497,0.3353735,8914.238613,14616.84879,16122.70539,4232536,444299,7.3088405,5.1438133,6.2155942,6.2155942,0.17,0.07,0.851403099,1.341764391,0.849139936,0.191230184,0.301368238,0.190721865,35.14,42.09,159.45,29.93,9.19,34.72,6.61,22.99,11.65,0.15,0.32,152.01,3.92,25.3,25.1,25.5,7.035,1408.09,"4",31.3598,64684.302,181.10767758,20.33,6.176,1248.55,9.403,-0.00190167167039254,48.15,"2","2",62.5,1.82536912,19319,100,5334.947576,88.4,0.5156,0.6095,2.6846,2.77,0.67,3.95,11.65,17.89,0.15,291.99,5.6544,14.76,4.82,0.34,0.17,15.266,0.47,2.96,70.45,81.14,10.7,809.01556,1.7931e+10,9.5,3.6,3.73,2.8,2.9,310.7764911,6.237350568,82.305,80.6,28.09450077,27.20344034,2.3,0,199,138,4982904
"75",0.508129071,1.918522938,2.675549201,42.45021475,160.2776055,223.5212365,6.230197422,23.52311126,32.80505032,0,0.4831344,0.9977683,0,42096.94968,86938.54528,8380100,0,7.0922374,5.7613617,6.7878403,6.7878403,0.29,0.12,6.588797326,8.987716548,9.032278833,0.961916049,1.312140647,1.318646414,28.12,40.79,119.21,26.23,22.52,18.42,7.31,56.8,10.34,0.16,0.37,134.5,3.95,26.1,25.9,26.2,7.195,1097.22,"4",39.01302,32954.7701,99.074887155,13.76,3.963,936.83,19.317,-0.00088353545836332,52.78,"2","1",61.31,1.70927925596,17719,100,2819.111414,85.5,0.37,0.59,2.03,2.19,1.31,2.48,5.07,9.58,0.53,14.65,2.93,7.41,4.37,0.4,0.16,4.17,0.61,2.99,71.44,82.14,10.7,686.99359,8147800000,12.121,4,3.85,3.3,7,285.1116599,5.162098361,82.972,82.1,27.82790048,27.12482237,2.1,1,510,338,8789776
"76",0.316287353,2.256911343,3.093535301,26.42333779,188.5473135,258.4407102,3.563861467,25.43041726,34.85732559,0.996795,1.881131,2.472911,603426.8885,1138774.799,1497018.936,60426929,303653,7.0540891,4.6222522,7.4494739,7.4494739,0.23,0.08,21.33296377,24.20477728,34.517873,0.215294503,0.244277146,0.348357987,44.23,49.15,144.02,31.69,8.78,19.04,10.14,26.86,9.26,0.39,0.22,143.27,3.96,19.9,20.1,19.5,6.488,1227.58,"4",35.928,34364.1682,147.54302655,20.72,3.243,1208.21,12.9,-0.00028657815200724,75.46,"1","2",81.55,1.741591692,16957,100,3350.575515,88.7,0.93,0.13,2.12,2.62,1.02,9.91,14.83,17.56,0.14,44.33,0.53,7.44,6.55,0.09,0.17,7.12,0.99,3.18,71.75,82.34,10.59,765.02649,16109700000,18.3,3.4,3.5,2.9,10.5,265.355629,9.713207516,83.512,82.8,26.64890335,24.85762136,2.1,1,1243,875,60367471
"77",1.014786055,4.057104501,5.497522295,84.77744822,338.9393902,459.2750456,15.58050759,62.29071352,84.40615377,0.876297,34.51796,52.39908,25595.34721,1008218.87,1530500.1,2349242,522692,9.2817333,14.4098648,14.500917,14.500917,0.49,0.21,3.770326911,5.812347618,10.23805723,2.305956156,3.554869136,6.261661563,22.1,31.1,248.65,105.69,30.32,27.8,8.43,147.02,13.58,0.27,1.73,158.63,2.78,24.7,15.3,33.4,6.309,366.34,"3",45.45747,7272.9805,7.7054785,4.07,1.8,368.03,19.83084,-0.00154107831728411,66.67,"0","0",75.36,1.75905148865,32646,20.1,511.3773951,63.7,0.6547,0.4502,3.9054,3.7635,1.0747,11.2318,21.542,30.5617,1.0054,68.7752,1.4039,7.9396,4.8383,0.9271,0.1126,14.7714,0.5982,4.3036,65.34,74.9,9.55,121.21803,1.8e+08,17.354,15.7,15.6,11,5.6,1665.110074,6.7,74.475,75.4,25.97758141,29.86594518,11.6,1,625,504,2973462
"78",3.034385921,3.649771285,5.199124462,253.4992416,304.9098818,434.3462374,35.14447641,42.27191404,60.21663419,0.9434035,1.209406,1.616443,1196101.646,1533355.036,2049420.141,127141000,0,8.3588827,5.0036277,8.4964572,8.4964572,1.36,0.2,139.8796285,94.0614781,426.0182665,0.552538258,0.371552068,1.682813956,30.22,48.28,94.69,31.75,9.7,12.67,8.24,16.2,6.87,0.23,0.2,120.91,2.69,4.3,4.8,3.7,6.118,1212.01,"4",32.85473,38673.8081,2546.647717415,20.3536,9.037,1211.9,10.938,-7.93440397254428e-05,50.46,"2","2",50.65,1.77341516741,15700,100,4405.131829,89,1.1872,1.0637,3.55,7.79,1.062,13.7515,58.03,66.39,2.64,72.7313,5.31,13.3731,5.357,2.62,0.12,12.14,0.8379,13.05,73.16,83.94,10.78,576.96307,87956700000,10.8,2.7,2.76,2.9,1.6,182.5704198,8.951731761,84.629,83.3,23.68088582,21.82460637,0.9,2,1720,966,126050796
"79",0.643548024,1.610624012,4.130602626,53.76341055,134.5550553,345.0795845,13.79841212,34.53363704,88.5648859,0,0.3593719,19.90089,0,35143.59981,1946142.462,9031072,128230,16.510798,17.1804625,13.4508012,13.4508012,0.36,0.18,1.704340143,1.443525314,5.65300118,0.692248746,0.58631406,2.296069241,15.3,49.27,297.16,72.66,40.39,22.19,11.8,95.57,11.48,0.6,0.78,97.41,3.4,35.5,28.2,43.1,4.094,331.66,"2",33.65573,11506.3383,67.23601782,4.7294,1.7,322.3713,17.62708,-0.001306078598205,51.85,"1","0",53.33,1.7679507208,30626,75,568.122532,76.5,0.6273,0.3612,3.6325,3.3443,1.0292,10.4455,16.6854,27.1127,0.7431,53.8728,2.3558,8.5767,4.1907,0.6215,0.1116,14.6761,0.556,4.0344,65.1,76.29,11.19,142.87909,3.763e+10,12.087,17.9,14.91,10.7,16.9,1573.533901,6.67606427403,74.526,73.8,28.50538669,30.08778993,10.6,4,3764,2656,10269022
"80",0.652794041,1.759645705,2.796565717,54.53584305,147.0046538,233.6312211,7.72641415,20.82701529,33.09991139,0,0.1029689,1.16534,0,18573.29953,210201.4188,17105523,438603,12.3560972,11.3681004,11.6856272,11.6856272,0.31,0.12,0.629721401,3.35391534,3.395181939,0.084860287,0.451968472,0.457529495,52.04,26.4,534.53,136.11,11.76,46.9,49.78,25.93,13.69,0.22,1.06,121.92,3.41,21,18.9,22.7,6.168,340.60999,"3",27.79287,25307.5554,1.181724,4.9,0.2,364.64,14.99167,-0.00138348219994648,57.41,"0","0",51.79,1.75834296236,42084,70,903.3240914,61.1,0.6895,0.2813,5.009,3.8535,1.1024,9.1465,17.0181,26.852,0.7626,71.6035,1.5824,8.9651,4.8853,0.7291,0.128,15.9607,0.6938,5.4949,62.67,71.75,9.08,350.55191,4.23e+09,11.463,14.1,15.82,10.1,3.2,1142.521387,10.76882327077,73.597,69.1,26.48649063,26.66546632,7,5,4070,2466,18994958
"81",0.766345623,1.851108442,3.084440941,64.0221907,154.645651,257.6809474,21.26219634,51.35885164,85.57756047,10.6535,55.18997,78.95827,5350344.626,27717215.88,39654006.25,14218114,33018145,5.8172238,6.1624503,4.2423771,4.2423771,0.42,0.11,1989.655712,2803.290055,3686.789729,243.664114,343.3062231,451.5044224,4.1,35.16,225.89,74.35,8.37,34.06,19.56,41.49,38.5,3.54,17.21,85.11,2.21,7.1,2.8,11.1,4.547,100.36,"2",40.77577,3377.4704,2502.698639,2.39,39.9,124.39,18.59287,-0.000340626744608959,62.96,"1","0",64.76,1.80742871998,62578,39.4,157.1920959,48.7,0.8662,1.1266,3.0262,3.5463,1.0679,15.1297,29.5813,40.7147,0.9184,63.0202,4.6996,9.7024,4.8753,1.0103,0.161,15.0751,0.523,2.2789,58.59,66.84,8.25,52.449409,1.9222e+11,10.693,50.6,48.15,22.8,22.9,3504.208152,7.35808944012,66.699,60.6,22.22532695,24.58874859,22.2,60,46373,26742,54985702
